source,target,synapses,type
RMFL,SAADR,1,electrical
RMFL,SAAVR,1,chemical
RMFL,SAAVR,1,electrical
RMFL,SMDVL,1,chemical
RMFR,AVKL,7,chemical
RMFR,AVKR,9,chemical
RMFR,DVC,2,chemical
RMFR,RIH,1,chemical
RMFR,RMDL,6,chemical
RMFR,RMDR,1,chemical
RMGL,ADAL,4,chemical
RMGL,ADLL,1,chemical
RMGL,ADLL,3,electrical
RMGL,AIBR,2,chemical
RMGL,AIML,3,chemical
RMGL,ALML,3,electrical
RMGL,ASHL,1,chemical
RMGL,ASHL,3,electrical
RMGL,AVAL,3,chemical
RMGL,AVBR,3,chemical
RMGL,AVEL,2,chemical
RMGL,AVEL,2,electrical
RMGL,AVFR,1,chemical
RMGL,AVFR,1,electrical
RMGL,AWBL,1,electrical
RMGL,CEPDL,1,chemical
RMGL,IL2L,5,electrical
RMGL,PVPL,1,chemical
RMGL,RID,2,chemical
RMGL,RIFL,1,chemical
RMGL,RIVR,1,chemical
RMGL,RMDDR,1,chemical
RMGL,RMDDR,1,electrical
RMGL,RMDL,2,chemical
RMGL,RMDR,16,chemical
RMGL,RMDVL,15,chemical
RMGL,RMHL,1,chemical
RMGL,RMHL,6,electrical
RMGL,RMHR,4,chemical
RMGL,SAADL,1,chemical
RMGL,SIADL,2,chemical
RMGL,SIADR,2,chemical
RMGL,SIAVL,4,chemical
RMGL,SIBDL,5,chemical
RMGL,SIBVR,4,chemical
RMGL,SMBVL,2,chemical
RMGL,SMDDL,1,chemical
RMGL,SMDDR,2,chemical
RMGL,URXL,3,chemical
RMGL,URXL,3,electrical
RMGR,ADAR,2,chemical
RMGR,ADER,2,chemical
RMGR,AIMR,2,chemical
RMGR,ALMR,1,chemical
RMGR,ALNR,4,chemical
RMGR,ALNR,1,electrical
RMGR,ASHR,1,chemical
RMGR,ASHR,3,electrical
RMGR,ASKR,1,electrical
RMGR,AVAL,1,chemical
RMGR,AVBL,2,chemical
RMGR,AVBR,3,chemical
RMGR,AVDL,2,chemical
RMGR,AVER,6,chemical
RMGR,AVJL,4,chemical
RMGR,AWBR,1,electrical
RMGR,IL2DR,1,chemical
RMGR,IL2R,2,chemical
RMGR,IL2R,1,electrical
RMGR,OLLR,1,chemical
RMGR,PVPR,3,electrical
RMGR,RIFR,1,electrical
RMGR,RIGR,2,chemical
RMGR,RIR,1,chemical
RMGR,RMDDL,1,chemical
RMGR,RMDL,20,chemical
RMGR,RMDR,7,chemical
RMGR,RMDVR,23,chemical
RMGR,RMHL,1,electrical
RMGR,RMHR,4,electrical
RMGR,SAADL,3,chemical
RMGR,SIADL,1,chemical
RMGR,SIAVR,2,chemical
RMGR,SIBVL,2,chemical
RMGR,SMBVR,1,chemical
RMGR,SMBVR,3,electrical
RMGR,URXR,3,chemical
RMGR,URXR,5,electrical
RMHL,AVAR,1,chemical
RMHL,IL1R,2,chemical
RMHL,RICL,1,chemical
RMHL,RICR,1,chemical
RMHL,RID,1,chemical
RMHL,RMDDL,2,chemical
RMHL,RMDR,1,chemical
RMHL,RMGL,6,electrical
RMHL,RMGR,1,electrical
RMHL,SAAVL,1,chemical
RMHL,SIBDR,1,chemical
RMHL,SIBVR,3,electrical
RMHL,SMDDL,1,electrical
RMHR,AIBR,3,chemical
RMHR,CEPVL,1,chemical
RMHR,RICR,1,electrical
RMHR,RMDL,4,chemical
RMHR,RMDR,1,chemical
RMHR,RMER,4,chemical
RMHR,RMGL,8,chemical
RMHR,RMGR,4,electrical
RMHR,RMHL,3,chemical
RMHR,SMDDL,3,chemical
SAADL,AIBL,1,chemical
SAADL,AVAL,17,chemical
SAADL,AVBR,1,chemical
SAADL,OLLR,4,chemical
SAADL,RIGL,1,chemical
SAADL,RIML,11,chemical
SAADL,RIMR,16,chemical
SAADL,RIVR,1,chemical
SAADL,RIVR,1,electrical
SAADL,RMDVR,1,chemical
SAADL,RMDVR,1,electrical
SAADL,RMFR,1,chemical
SAADL,SABD,2,chemical
SAADL,SDQR,1,electrical
SAADL,SIBDL,1,chemical
SAADL,SIBDR,1,chemical
SAADL,SIBVL,1,chemical
SAADL,SMBDL,3,electrical
SAADR,AIBL,1,chemical
SAADR,AIBR,1,chemical
SAADR,AVAL,1,chemical
SAADR,AVAR,26,chemical
SAADR,OLLL,3,chemical
SAADR,PLNL,1,chemical
SAADR,RIML,14,chemical
SAADR,RIMR,23,chemical
SAADR,RIVL,2,electrical
SAADR,RMDDR,1,electrical
SAADR,RMFL,5,chemical
SAADR,RMFL,1,electrical
SAADR,RMFR,1,chemical
SAADR,RMGL,1,chemical
SAADR,SABD,2,chemical
SAADR,SMBDR,2,chemical
SAADR,SMBVR,1,chemical
SAADR,SMDVL,5,chemical
SAAVL,AIBL,1,chemical
SAAVL,AVAL,56,chemical
SAAVL,DD1,1,chemical
SAAVL,OLLR,1,chemical
SAAVL,RIML,5,chemical
SAAVL,RIMR,33,chemical
SAAVL,RMDVL,3,electrical
SAAVL,RMFR,11,chemical
SAAVL,SAADR,5,chemical
SAAVL,SAAVR,1,electrical
SAAVL,SABD,1,chemical
SAAVL,SABD,3,electrical
SAAVL,SABVR,2,chemical
SAAVL,SMBDR,2,chemical
SAAVL,SMBDR,2,electrical
SAAVL,SMBVR,17,electrical
SAAVL,SMDDR,18,chemical
SAAVL,SMDVL,1,chemical
SAAVL,SMDVL,8,electrical
SAAVL,VA1,1,chemical
SAAVL,VA2,2,chemical
SAAVL,VA3,2,chemical
SAAVL,VA4,2,chemical
SAAVL,VB2,1,chemical
SAAVL,VD1,4,chemical
SAAVL,VD2,2,chemical
SAAVR,AIBR,1,chemical
SAAVR,ALNR,1,chemical
SAAVR,ASIR,1,chemical
SAAVR,AVAR,39,chemical
SAAVR,AVAR,1,electrical
SAAVR,AVBL,1,chemical
SAAVR,DVA,1,electrical
SAAVR,IL1DL,12,chemical
SAAVR,RIAR,1,chemical
SAAVR,RIAR,1,electrical
SAAVR,RIML,12,chemical
SAAVR,RIMR,7,chemical
SAAVR,RIPL,12,chemical
SAAVR,RMDVR,9,electrical
SAAVR,RMEV,1,chemical
SAAVR,RMFL,1,electrical
SAAVR,SAAVL,1,electrical
SAAVR,SAAVR,1,chemical
SAAVR,SABVL,2,chemical
SAAVR,SMBDL,1,chemical
SAAVR,SMBDL,1,electrical
SAAVR,SMBVL,16,electrical
SAAVR,SMDDL,17,chemical
SAAVR,SMDDL,4,electrical
SABD,AVAL,7,electrical
SABD,SAADL,4,chemical
SABD,SAADR,4,chemical
SABD,SAAVL,3,electrical
SABD,VA2,12,electrical
SABD,VA3,2,electrical
SABVL,AVAR,15,electrical
SABVL,RIGR,1,chemical
SABVL,SAAVR,4,chemical
SABVR,AVAL,8,electrical
SABVR,AVAR,2,electrical
SABVR,DD1,1,electrical
SABVR,SAAVL,4,chemical
SDQL,AIBR,2,chemical
SDQL,ALML,1,chemical
SDQL,AVAL,6,chemical
SDQL,AVAR,8,chemical
SDQL,AVBL,1,chemical
SDQL,AVBR,2,chemical
SDQL,AVDL,3,chemical
SDQL,AVEL,1,chemical
SDQL,DVA,1,chemical
SDQL,DVA,1,electrical
SDQL,FLPL,2,chemical
SDQL,FLPL,1,electrical
SDQL,PVCL,1,chemical
SDQL,RICR,3,chemical
SDQL,RIPR,1,chemical
SDQL,RIS,8,chemical
SDQL,RMFL,3,chemical
SDQL,SAADR,2,chemical
SDQL,SDQR,2,electrical
SDQL,SIADR,2,chemical
SDQL,SIADR,1,electrical
SDQL,SIBVL,1,chemical
SDQL,SMBDR,11,chemical
SDQR,ADLL,1,chemical
SDQR,AIBL,8,chemical
SDQR,AIBL,1,electrical
SDQR,ALML,1,chemical
SDQR,ALMR,2,electrical
SDQR,AVAL,8,chemical
SDQR,AVBL,23,chemical
SDQR,AVBL,1,electrical
SDQR,AVBR,19,chemical
SDQR,DVA,10,chemical
SDQR,DVA,1,electrical
SDQR,RICR,3,chemical
SDQR,RIVL,5,electrical
SDQR,RIVR,3,electrical
SDQR,RMHL,15,chemical
SDQR,RMHR,7,chemical
SDQR,SAADL,1,electrical
SDQR,SDQL,4,chemical
SDQR,SDQL,2,electrical
SDQR,SIADL,2,chemical
SDQR,SIAVR,1,electrical
SDQR,SIBDL,2,electrical
SDQR,SIBDR,1,chemical
SDQR,SMBVL,11,chemical
SIADL,ALNR,4,chemical
SIADL,AVDR,1,electrical
SIADL,AVFR,1,chemical
SIADL,RIBL,2,electrical
SIADL,RIML,1,electrical
SIADL,RMDDR,1,electrical
SIADL,RMDL,4,chemical
SIADL,SDQR,4,chemical
SIADL,SIBDL,4,chemical
SIADL,SIBVR,1,electrical
SIADL,SMBDL,18,chemical
SIADL,SMBDL,2,electrical
SIADL,SMDDL,17,chemical
SIADR,AIBL,1,electrical
SIADR,ALML,1,chemical
SIADR,AVAL,1,chemical
SIADR,CEPDL,1,chemical
SIADR,DVA,1,electrical
SIADR,FLPL,1,electrical
SIADR,IL1VR,1,chemical
SIADR,RIBR,3,electrical
SIADR,RIMR,1,electrical
SIADR,SDQL,4,chemical
SIADR,SDQL,1,electrical
SIADR,SIBDR,4,chemical
SIADR,SMBDR,17,chemical
SIADR,SMBDR,3,electrical
SIADR,SMDDR,17,chemical
SIADR,SMDDR,1,electrical
SIAVL,ADEL,1,chemical
SIAVL,AIBR,1,electrical
SIAVL,AVHR,1,electrical
SIAVL,IL2L,1,chemical
SIAVL,PLNL,10,chemical
SIAVL,RIAR,1,electrical
SIAVL,RIBL,1,electrical
SIAVL,RMDVR,1,electrical
SIAVL,SIBDL,2,electrical
SIAVL,SIBVL,2,electrical
SIAVL,SIBVR,2,chemical
SIAVL,SMBVL,2,chemical
SIAVL,SMDVR,10,chemical
SIAVR,DVA,1,electrical
SIAVR,PLNR,10,chemical
SIAVR,RIAR,1,electrical
SIAVR,RIBR,2,electrical
SIAVR,RMDL,1,chemical
SIAVR,RMDL,1,electrical
SIAVR,RMDVL,1,electrical
SIAVR,SDQR,1,electrical
SIAVR,SIBVL,2,chemical
SIAVR,SMBVR,2,chemical
SIAVR,SMDVL,10,chemical
SIBDL,AQR,1,chemical
SIBDL,AVBR,2,electrical
SIBDL,CEPDL,1,chemical
SIBDL,PVPL,1,chemical
SIBDL,RIBL,5,electrical
SIBDL,SDQR,2,electrical
SIBDL,SIADL,2,chemical
SIBDL,SIAVL,2,electrical
SIBDL,SIBVL,8,electrical
SIBDL,SMBVL,1,chemical
SIBDL,SMDDL,10,chemical
SIBDR,RIBR,2,electrical
SIBDR,RMDDL,1,electrical
SIBDR,SIADR,2,chemical
SIBDR,SIBVL,3,electrical
SIBDR,SIBVR,10,electrical
SIBDR,SMBDL,4,electrical
SIBDR,SMDDR,10,chemical
SIBVL,AIZR,1,electrical
SIBVL,ALNR,1,chemical
SIBVL,AVBL,2,electrical
SIBVL,PVCR,1,electrical
SIBVL,RIBL,1,electrical
SIBVL,RMDDL,1,chemical
SIBVL,RMDL,2,electrical
SIBVL,RMGR,1,chemical
SIBVL,SIAVL,2,electrical
SIBVL,SIAVR,5,chemical
SIBVL,SIBDL,8,electrical
SIBVL,SIBDR,3,electrical
SIBVL,SIBVR,1,electrical
SIBVL,SMBDL,1,electrical
SIBVL,SMBVL,2,electrical
SIBVL,SMDDL,1,chemical
SIBVL,SMDDL,3,electrical
SIBVL,SMDVL,22,chemical
SIBVL,SMDVL,1,electrical
SIBVR,ADLR,3,chemical
SIBVR,AIML,1,electrical
SIBVR,OLQVR,1,chemical
SIBVR,PLNL,1,chemical
SIBVR,RIBL,2,electrical
SIBVR,RIBR,6,electrical
SIBVR,RICL,3,chemical
SIBVR,RIVL,1,electrical
SIBVR,RMHL,3,electrical
SIBVR,RMHR,1,chemical
SIBVR,SIADL,1,electrical
SIBVR,SIAVL,5,chemical
SIBVR,SIAVR,1,chemical
SIBVR,SIBDR,10,electrical
SIBVR,SIBVL,1,electrical
SIBVR,SMBDL,1,electrical
SIBVR,SMDVR,22,chemical
SMBDL,AIZL,1,chemical
SMBDL,ALNR,1,chemical
SMBDL,AVKL,2,electrical
SMBDL,AVKR,1,electrical
SMBDL,RIH,2,chemical
SMBDL,RMED,4,chemical
SMBDL,SAADL,3,electrical
SMBDL,SAAVR,9,chemical
SMBDL,SAAVR,1,electrical
SMBDL,SDQR,18,chemical
SMBDL,SIADL,19,chemical
SMBDL,SIADL,2,electrical
SMBDL,SIAVL,3,chemical
SMBDL,SIBDR,4,electrical
SMBDL,SIBVL,1,electrical
SMBDL,SIBVR,1,electrical
SMBDL,SMBVL,2,chemical
SMBDL,SMDDL,7,chemical
SMBDR,ALML,1,electrical
SMBDR,ALNL,5,chemical
SMBDR,ALNL,3,electrical
SMBDR,AVAL,1,chemical
SMBDR,AVKL,2,electrical
SMBDR,AVKR,9,electrical
SMBDR,RIBR,2,electrical
SMBDR,RIVL,1,chemical
SMBDR,RMED,25,chemical
SMBDR,SAAVL,8,chemical
SMBDR,SAAVL,2,electrical
SMBDR,SDQL,18,chemical
SMBDR,SIADR,20,chemical
SMBDR,SIADR,3,electrical
SMBDR,SIAVR,1,chemical
SMBDR,SMBDL,3,chemical
SMBDR,SMBVR,2,electrical
SMBDR,SMDDR,4,chemical
SMBDR,SMDDR,1,electrical
SMBVL,AIML,1,chemical
SMBVL,AVBR,1,chemical
SMBVL,AVFL,1,chemical
SMBVL,AVHR,1,chemical
SMBVL,AVJR,1,chemical
SMBVL,AVKL,6,electrical
SMBVL,PLNL,5,chemical
SMBVL,PLNR,2,chemical
SMBVL,PVPL,1,chemical
SMBVL,RMDVR,1,chemical
SMBVL,RMEV,20,chemical
SMBVL,SAADL,16,chemical
SMBVL,SAAVR,16,electrical
SMBVL,SIAVL,1,chemical
SMBVL,SIBVL,2,electrical
SMBVL,SMBDL,2,chemical
SMBVR,ADFR,1,electrical
SMBVR,ADLR,2,chemical
SMBVR,AIMR,1,electrical
SMBVR,AVHL,2,chemical
SMBVR,AVKL,2,electrical
SMBVR,AVKR,6,electrical
SMBVR,CEPVR,8,chemical
SMBVR,PLNL,5,chemical
SMBVR,PLNR,5,chemical
SMBVR,PVR,2,chemical
SMBVR,RIAR,1,chemical
SMBVR,RMDL,2,chemical
SMBVR,RMDR,3,chemical
SMBVR,RMEV,8,chemical
SMBVR,RMGR,3,chemical
SMBVR,RMGR,3,electrical
SMBVR,SAADR,12,chemical
SMBVR,SAAVL,17,electrical
SMBVR,SIAVR,1,chemical
SMBVR,SMBDR,2,chemical
SMBVR,SMBDR,2,electrical
SMBVR,URBR,1,electrical
SMDDL,AIBR,2,electrical
SMDDL,ALNR,1,electrical
SMDDL,AVEL,1,chemical
SMDDL,AVER,1,chemical
SMDDL,RIAL,9,chemical
SMDDL,RIAR,14,chemical
SMDDL,RIAR,1,electrical
SMDDL,RIBL,3,electrical
SMDDL,RIBR,4,electrical
SMDDL,RIML,2,chemical
SMDDL,RIMR,1,chemical
SMDDL,RIS,2,chemical
SMDDL,RIS,2,electrical
SMDDL,RIVR,1,chemical
SMDDL,RMDDL,3,electrical
SMDDL,RMDL,3,chemical
SMDDL,RMDL,2,electrical
SMDDL,RMDR,1,chemical
SMDDL,RMED,7,chemical
SMDDL,RMEV,1,chemical
SMDDL,RMHL,1,electrical
SMDDL,SAAVR,1,chemical
SMDDL,SAAVR,4,electrical
SMDDL,SIADL,14,chemical
SMDDL,SIBDL,14,chemical
SMDDL,SIBVL,2,chemical
SMDDL,SIBVL,3,electrical
SMDDL,SMBDL,3,chemical
SMDDL,SMDDR,1,chemical
SMDDL,SMDVR,17,chemical
SMDDR,AIBL,1,electrical
SMDDR,AIZR,2,chemical
SMDDR,ALNL,1,chemical
SMDDR,ALNL,2,electrical
SMDDR,ALNR,2,chemical
SMDDR,AVER,1,chemical
SMDDR,AVER,1,electrical
SMDDR,RIAL,5,chemical
SMDDR,RIAR,3,chemical
SMDDR,RIBL,1,chemical
SMDDR,RIBR,2,electrical
SMDDR,RIMR,3,chemical
SMDDR,RIS,3,chemical
SMDDR,RIS,5,electrical
SMDDR,RIVL,1,chemical
SMDDR,RMDDR,1,electrical
SMDDR,RMDR,1,chemical
SMDDR,RMED,5,chemical
SMDDR,SIADR,14,chemical
SMDDR,SIADR,1,electrical
SMDDR,SIBDR,14,chemical
SMDDR,SIBVR,3,chemical
SMDDR,SMBDR,3,chemical
SMDDR,SMBDR,1,electrical
SMDDR,SMDDL,4,chemical
SMDDR,SMDVL,5,chemical
SMDDR,SMDVL,1,electrical
SMDDR,VD1,5,electrical
SMDVL,ALNL,2,chemical
SMDVL,ALNL,1,electrical
SMDVL,ALNR,6,chemical
SMDVL,CEPVR,1,chemical
SMDVL,IL2L,1,chemical
SMDVL,PLNL,6,chemical
SMDVL,PVR,1,chemical
SMDVL,RIAL,19,chemical
SMDVL,RIAL,4,electrical
SMDVL,RIAR,31,chemical
SMDVL,RIBR,1,chemical
SMDVL,RIS,2,electrical
SMDVL,RIVL,6,chemical
SMDVL,RIVL,2,electrical
SMDVL,RMDDR,3,chemical
SMDVL,RMEV,1,chemical
SMDVL,RMEV,1,electrical
SMDVL,SAAVL,8,electrical
SMDVL,SIADR,1,chemical
SMDVL,SIAVR,30,chemical
SMDVL,SIBVL,30,chemical
SMDVL,SIBVL,1,electrical
SMDVL,SMDDR,22,chemical
SMDVL,SMDDR,1,electrical
SMDVL,SMDVR,2,chemical
SMDVR,ADFR,2,electrical
SMDVR,AIBR,1,chemical
SMDVR,AVAR,1,chemical
SMDVR,AVEL,1,electrical
SMDVR,AVER,1,chemical
SMDVR,CEPVL,1,chemical
SMDVR,PLNL,6,chemical
SMDVR,RIAL,24,chemical
SMDVR,RIAR,16,chemical
SMDVR,RIAR,1,electrical
SMDVR,RIML,1,chemical
SMDVR,RIVR,1,chemical
SMDVR,RIVR,8,electrical
SMDVR,RMDDL,3,chemical
SMDVR,RMDVR,8,electrical
SMDVR,RMED,9,chemical
SMDVR,SIAVL,30,chemical
SMDVR,SIBDR,30,chemical
SMDVR,SMDDL,14,chemical
SMDVR,SMDVL,1,chemical
SMDVR,VB1,1,chemical
URADL,IL1DL,4,chemical
URADL,IL2DL,1,electrical
URADL,RIH,3,chemical
URADL,RIPL,12,chemical
URADL,RMEL,8,chemical
URADR,IL1DR,3,chemical
URADR,IL2DR,1,electrical
URADR,RIPR,16,chemical
URADR,RMER,1,chemical
URADR,URYDR,1,chemical
URADR,URYDR,1,electrical
URAVL,AVER,1,chemical
URAVL,CEPVL,1,chemical
URAVL,CEPVL,3,electrical
URAVL,DVC,1,chemical
URAVL,IL1L,3,chemical
URAVL,IL1VL,6,chemical
URAVL,IL2L,1,electrical
URAVL,IL2VL,3,electrical
URAVL,PVT,1,electrical
URAVL,RIBL,1,chemical
URAVL,RIPL,15,chemical
URAVL,RIPL,1,electrical
URAVL,RMDDL,7,chemical
URAVL,RMDVR,1,chemical
URAVL,RMEL,8,chemical
URAVL,RMER,3,chemical
URAVL,RMEV,10,chemical
URAVR,ADAR,1,chemical
URAVR,IL1R,2,chemical
URAVR,IL1VR,9,chemical
URAVR,IL1VR,4,electrical
URAVR,IL2VR,3,chemical
URAVR,PVT,3,chemical
URAVR,RIH,1,chemical
URAVR,RIPR,13,chemical
URAVR,RMDDR,1,chemical
URAVR,RMDVL,1,chemical
URAVR,RMEL,1,chemical
URAVR,RMER,4,chemical
URAVR,RMEV,2,chemical
URAVR,URYVR,1,chemical
URBL,ADAL,3,chemical
URBL,ADFL,1,electrical
URBL,AFDL,9,electrical
URBL,AVBL,1,chemical
URBL,CEPDL,2,chemical
URBL,IL1L,10,chemical
URBL,IL1L,2,electrical
URBL,IL2L,4,electrical
URBL,OLLL,1,chemical
URBL,OLQDL,3,electrical
URBL,PVR,1,chemical
URBL,RICL,1,chemical
URBL,RICR,1,chemical
URBL,RMDDR,2,chemical
URBL,RMHR,5,chemical
URBL,SIADR,2,chemical
URBL,SIAVL,2,chemical
URBL,SIBVL,1,chemical
URBL,SMBDR,3,chemical
URBL,SMBVL,1,chemical
URBL,URBL,1,chemical
URBL,URXL,26,chemical
URBL,URYDL,1,chemical
URBR,ADAR,5,chemical
URBR,ADER,1,chemical
URBR,ADLR,2,chemical
URBR,AFDR,2,electrical
URBR,AVBR,1,chemical
URBR,AVDL,1,chemical
URBR,CEPDR,1,chemical
URBR,CEPVR,4,chemical
URBR,IL1DR,2,chemical
URBR,IL1R,5,chemical
URBR,IL2R,3,chemical
URBR,IL2R,4,electrical
URBR,OLLR,1,chemical
URBR,OLQDR,2,chemical
URBR,OLQDR,7,electrical
URBR,OLQVR,5,electrical
URBR,RICL,1,chemical
URBR,RICR,1,chemical
URBR,RMDL,1,chemical
URBR,RMDR,1,chemical
URBR,RMGR,8,chemical
URBR,SIADL,3,chemical
URBR,SIAVR,3,chemical
URBR,SIBDR,2,chemical
URBR,SIBVR,2,chemical
URBR,SMBDL,4,chemical
URBR,SMBVR,1,chemical
URBR,SMBVR,1,electrical
URBR,URXR,16,chemical
URXL,ADAL,6,chemical
URXL,ADFL,1,chemical
URXL,AIML,2,chemical
URXL,AIZL,1,chemical
URXL,ASHL,1,chemical
URXL,ASIL,1,chemical
URXL,AUAL,14,chemical
URXL,AVAL,1,chemical
URXL,AVBL,4,chemical
URXL,AVDR,1,chemical
URXL,AVEL,9,chemical
URXL,AVJR,4,chemical
URXL,BAGR,2,chemical
URXL,CEPDL,1,chemical
URXL,HSNR,1,chemical
URXL,IL1DL,2,chemical
URXL,IL2L,1,chemical
URXL,IL2L,1,electrical
URXL,OLQVL,2,chemical
URXL,RIAL,15,chemical
URXL,RICL,8,chemical
URXL,RIGL,6,chemical
URXL,RIR,1,chemical
URXL,RMGL,5,chemical
URXL,RMGL,3,electrical
URXL,URXL,3,chemical
URXR,ADAR,1,chemical
URXR,ADFR,4,chemical
URXR,ADLR,3,chemical
URXR,AIMR,3,chemical
URXR,ALMR,1,chemical
URXR,AUAR,21,chemical
URXR,AUAR,3,electrical
URXR,AVAR,2,chemical
URXR,AVBL,2,chemical
URXR,AVBR,3,chemical
URXR,AVER,2,chemical
URXR,AWBR,2,chemical
URXR,CEPDR,1,chemical
URXR,IL2R,4,electrical
URXR,OLQVR,2,chemical
URXR,RIAR,20,chemical
URXR,RICR,3,chemical
URXR,RICR,1,electrical
URXR,RIFR,3,chemical
URXR,RIGR,7,chemical
URXR,RIPR,10,chemical
URXR,RIR,4,chemical
URXR,RMDDL,2,chemical
URXR,RMDR,8,chemical
URXR,RMGR,6,chemical
URXR,RMGR,5,electrical
URXR,SIADL,2,chemical
URXR,SIAVR,4,chemical
URXR,SMBVR,7,chemical
URXR,URBR,8,chemical
URYDL,AIZL,1,chemical
URYDL,AVAL,2,electrical
URYDL,AVEL,1,chemical
URYDL,AVER,9,chemical
URYDL,IL1DL,3,chemical
URYDL,OLLL,3,chemical
URYDL,OLQDL,2,chemical
URYDL,RIBL,8,chemical
URYDL,RIGL,4,electrical
URYDL,RMDDR,15,chemical
URYDL,RMDVL,18,chemical
URYDL,SMDDL,2,chemical
URYDL,SMDDR,3,chemical
URYDR,AVAR,5,electrical
URYDR,AVBL,1,chemical
URYDR,AVEL,5,chemical
URYDR,AVER,2,chemical
URYDR,AWCL,1,chemical
URYDR,CEPDR,3,chemical
URYDR,IL1DR,5,chemical
URYDR,OLQDR,1,chemical
URYDR,RIBR,1,chemical
URYDR,RIGR,3,electrical
URYDR,RMDDL,9,chemical
URYDR,RMDVR,12,chemical
URYDR,RMED,7,chemical
URYDR,SMDDL,11,chemical
URYDR,SMDVR,3,chemical
URYDR,URADR,1,electrical
URYDR,URXR,1,chemical
URYVL,AVBR,1,chemical
URYVL,AVDR,2,chemical
URYVL,AVEL,8,chemical
URYVL,AVER,23,chemical
URYVL,AVJR,1,chemical
URYVL,CEPVL,3,chemical
URYVL,IL1VL,1,chemical
URYVL,OLLL,9,chemical
URYVL,OLLR,5,chemical
URYVL,OLQVL,9,chemical
URYVL,RIAL,2,chemical
URYVL,RIBL,9,chemical
URYVL,RIBR,3,chemical
URYVL,RID,4,chemical
URYVL,RIGL,3,electrical
URYVL,RIH,2,chemical
URYVL,RIS,1,chemical
URYVL,RMDDL,23,chemical
URYVL,RMDVR,17,chemical
URYVL,SIBVL,1,chemical
URYVL,SIBVR,4,chemical
URYVL,SMDVR,13,chemical
URYVL,URXL,2,chemical
URYVR,ADAR,1,chemical
URYVR,AVAL,2,chemical
URYVR,AVAL,2,electrical
URYVR,AVBL,5,chemical
URYVR,AVEL,26,chemical
URYVR,AVL,5,chemical
URYVR,CEPVR,1,chemical
URYVR,IL1VR,3,chemical
URYVR,RIAR,2,chemical
URYVR,RIBR,19,chemical
URYVR,RMDDR,32,chemical
URYVR,RMDL,2,chemical
URYVR,RMDVL,19,chemical
URYVR,SIBVL,5,chemical
URYVR,SIBVR,4,chemical
URYVR,SMBDR,1,chemical
URYVR,SMDVL,11,chemical
VA1,AVAL,5,electrical
VA1,AVAR,7,electrical
VA1,DA2,1,chemical
VA1,DA2,9,electrical
VA1,DD1,12,chemical
VA1,VD1,3,chemical
VA10,AS6,3,chemical
VA10,AS7,6,chemical
VA10,AVAL,6,electrical
VA10,AVAR,4,electrical
VA10,AVDL,1,electrical
VA10,DA8,2,electrical
VA10,DA9,1,electrical
VA10,DB7,1,electrical
VA10,DD5,9,chemical
VA10,DD6,9,chemical
VA10,PVDL,1,electrical
VA10,VB8,1,chemical
VA10,VB9,1,chemical
VA10,VD10,2,chemical
VA10,VD11,3,chemical
VA10,VD12,3,chemical
VA11,AS11,1,electrical
VA11,AS7,2,chemical
VA11,AS8,10,chemical
VA11,AS9,1,chemical
VA11,AVAL,2,electrical
VA11,AVAR,16,electrical
VA11,AVBL,1,electrical
VA11,AVBR,3,electrical
VA11,AVFL,1,electrical
VA11,AVHR,1,electrical
VA11,AVJR,2,electrical
VA11,DA9,3,electrical
VA11,DD6,19,chemical
VA11,DVA,1,electrical
VA11,PVCR,3,electrical
VA11,PVNR,1,chemical
VA11,PVPL,6,electrical
VA11,VA12,1,electrical
VA11,VB10,6,chemical
VA11,VB10,3,electrical
VA11,VD11,5,chemical
VA11,VD12,3,chemical
VA12,AS10,6,chemical
VA12,AS10,3,electrical
VA12,AS11,6,chemical
VA12,AS8,2,chemical
VA12,AS9,8,chemical
VA12,AVAL,3,chemical
VA12,AVAR,3,electrical
VA12,DA8,9,chemical
VA12,DA8,6,electrical
VA12,DA9,17,chemical
VA12,DA9,1,electrical
VA12,DB7,10,chemical
VA12,DD6,2,chemical
VA12,DD6,7,electrical
VA12,LUAL,2,chemical
VA12,PHCL,1,electrical
VA12,PHCR,1,chemical
VA12,PVCL,3,chemical
VA12,PVCL,18,electrical
VA12,PVCR,4,chemical
VA12,PVCR,8,electrical
VA12,PVPL,1,electrical
VA12,VA11,4,chemical
VA12,VA11,1,electrical
VA12,VB11,4,chemical
VA12,VB11,7,electrical
VA12,VD12,7,chemical
VA12,VD12,8,electrical
VA12,VD13,12,chemical
VA12,VD13,6,electrical
VA2,AVAL,1,chemical
VA2,AVAL,13,electrical
VA2,DA3,1,electrical
VA2,DD1,20,chemical
VA2,PLNL,2,electrical
VA2,SAAVL,1,chemical
VA2,SABD,12,electrical
VA2,VA1,2,chemical
VA2,VA3,2,chemical
VA2,VA6,1,electrical
VA2,VB1,1,chemical
VA2,VB2,1,chemical
VA2,VD1,1,chemical
VA2,VD2,27,chemical
VA2,VD2,1,electrical
VA3,AS1,3,electrical
VA3,AS2,2,electrical
VA3,AVAL,6,electrical
VA3,AVAR,3,electrical
VA3,DA4,1,electrical
VA3,DD1,18,chemical
VA3,DD2,10,chemical
VA3,SABD,2,electrical
VA3,VA4,2,chemical
VA3,VB2,1,chemical
VA3,VB3,3,chemical
VA3,VD2,3,chemical
VA3,VD3,11,chemical
